price,estate_type,distribution_type,space,id_solo,photos_nb,floor_nb,nb_rooms,nb_bedrooms,estate_postalcode,url2post,region
85600,1,2,24,86244418,4,2,1,0,28000,https://www.logic-immo.com/detail-vente-812A18F7-8469-BEA5-BB02-2ACBBE8409EB.htm,5
90000,1,2,59,86227689,8,3,2,0,41100,https://www.logic-immo.com/detail-vente-A86495FD-47DD-4B79-F608-4F9B0DB232D5.htm,5
95000,1,2,47,86227664,3,2,1,0,41100,https://www.logic-immo.com/detail-vente-F9EEEE73-B00F-9095-5DF3-E9D8EB02D621.htm,5
106500,1,2,23,77755985,3,2,2,1,28230,https://www.logic-immo.com/detail-vente-583ACEC4-0A4A-D7C7-2FCA-0CE66B2711F2.htm,5
121900,1,2,65,86652037,8,1,3,2,45140,https://www.logic-immo.com/detail-vente-C012609C-FD30-28BF-0B98-37306D0D684B.htm,5
190800,1,2,100,86190894,1,3,5,3,37200,https://www.logic-immo.com/detail-vente-AD373064-415F-8854-3D20-927B678BA5E4.htm,5
262900,1,2,64,86383540,2,1,3,2,45000,https://www.logic-immo.com/detail-vente-7C4B70FD-9CCE-8A9C-6B1D-62E74914FE0B.htm,5
289500,1,2,80,70438352,3,3,4,3,45000,https://www.logic-immo.com/detail-vente-61D7D637-99EC-203B-5067-97C0AF70A3A7.htm,5
302900,1,2,81,86383539,2,1,4,3,45000,https://www.logic-immo.com/detail-vente-0509E286-E64E-0719-593B-A68349FC5FE3.htm,5
315000,1,2,80,86421061,6,3,3,2,37000,https://www.logic-immo.com/detail-vente-BCE2BCA4-AD9F-B725-3CFE-0134DD380E5F.htm,5
329500,1,2,100,70438220,3,4,5,4,45000,https://www.logic-immo.com/detail-vente-84B86B17-A098-27A9-99EE-032F588D95F6.htm,5
342900,1,2,89,86383542,2,3,4,3,45000,https://www.logic-immo.com/detail-vente-2115305E-EEC9-0D64-78E2-935AC71D7030.htm,5
345000,1,2,80,86431772,10,4,2,0,37000,https://www.logic-immo.com/detail-vente-363051D2-50C6-5A3F-EEC8-51EDAFB4BF9A.htm,5
348000,1,2,85,81169272,8,2,3,2,37000,https://www.logic-immo.com/detail-vente-0F3D18CD-ACC0-914C-E5F7-0AA541DD0A91.htm,5
412900,1,2,102,86383543,2,4,4,3,45000,https://www.logic-immo.com/detail-vente-0822C4E9-0303-270B-DEAB-BF1DEB226F4F.htm,5
432900,1,2,102,86383541,2,3,5,4,45000,https://www.logic-immo.com/detail-vente-458194BC-FC7E-99D5-FB6B-5BC94480EB21.htm,5
436000,1,2,91,86018639,10,7,3,1,37000,https://www.logic-immo.com/detail-vente-0F3A5189-5206-F32C-7BD1-9C206B2564C7.htm,5
535600,1,2,140,83586531,8,2,5,3,37000,https://www.logic-immo.com/detail-vente-FC23DE3F-57C7-885B-555C-954F02FC274A.htm,5
699000,1,2,213,80697072,8,7,4,0,37000,https://www.logic-immo.com/detail-vente-C97A80A2-6343-9027-55E4-F7F495728A7D.htm,5
1035000,1,2,186,85476294,10,6,3,0,37540,https://www.logic-immo.com/detail-vente-E98DD20A-6681-49F6-E170-D518C953AEB3.htm,5
36000,1,2,30,83487760,10,1,2,1,36400,https://www.logic-immo.com/detail-vente-4B46D472-D506-969C-DEBA-7DFAE75C74EA.htm,5
70000,1,2,20,86644213,4,1,0,0,45650,https://www.logic-immo.com/detail-vente-539AA0F6-C6C9-C68E-F14F-837503D13B92.htm,5
71500,1,2,18,82766104,6,1,0,0,28000,https://www.logic-immo.com/detail-vente-69A8CAB7-F8EE-85A5-29B4-39460D26A5AD.htm,5
73200,1,2,81,80821430,1,5,4,2,45100,https://www.logic-immo.com/detail-vente-ACC37A40-2D18-8155-2F7A-6BBF6C2E1B3F.htm,5
79000,1,2,36,84533155,4,3,2,1,41000,https://www.logic-immo.com/detail-vente-F5C05498-73AC-DBAA-F61E-EF0F34D74B5D.htm,5
84800,1,2,50,86549652,5,3,2,1,41000,https://www.logic-immo.com/detail-vente-078B83B7-5A36-7D0D-2226-7C02DD3E68AA.htm,5
85000,1,2,0,80953409,9,1,2,1,41100,https://www.logic-immo.com/detail-vente-2DB83D75-78ED-E33B-715C-10A9AA1AB196.htm,5
98000,1,2,46,85490055,4,4,2,1,28110,https://www.logic-immo.com/detail-vente-A8D1429A-D371-FA90-55FA-2D40F35F348E.htm,5
108000,1,2,42,86036584,5,2,1,1,28000,https://www.logic-immo.com/detail-vente-E298BBD6-6A6B-66D4-6225-7F96E588A0A7.htm,5
109300,1,2,50,84698429,4,1,2,1,41000,https://www.logic-immo.com/detail-vente-6459D9F0-D190-DB14-AAD7-4E9E67260ED6.htm,5
113000,1,2,75,86004775,7,2,3,2,45400,https://www.logic-immo.com/detail-vente-4A472003-5D5B-892E-FE7B-9AD0B1BCCFE9.htm,5
118300,1,2,32,85064490,5,2,2,1,28000,https://www.logic-immo.com/detail-vente-8E8038E7-AE2D-2CB2-19B5-A62DE22AABC9.htm,5
118800,1,2,44,86549658,8,1,0,0,41000,https://www.logic-immo.com/detail-vente-9F1C7799-002B-99AB-586E-AA7C1FDA826D.htm,5
120000,1,2,67,75338811,10,3,3,2,28000,https://www.logic-immo.com/detail-vente-F1DF4FC8-6197-33AF-C9D2-75E7B303E6BE.htm,5
124000,1,2,40,83805599,4,2,2,1,28110,https://www.logic-immo.com/detail-vente-BF95CB6E-CA8F-CE5A-B3BD-8E884229AD5F.htm,5
126500,1,2,40,84930463,5,2,2,1,28000,https://www.logic-immo.com/detail-vente-788D0EF8-013D-1BAF-91CC-4C31A2BBB751.htm,5
128000,1,2,72,85329090,10,4,3,1,41100,https://www.logic-immo.com/detail-vente-89CF8C72-EC26-8BBA-C9DA-4515162D2DA5.htm,5
129000,1,2,92,83922296,7,1,4,3,28320,https://www.logic-immo.com/detail-vente-A87F08DF-3990-F95D-0027-187D5AA9D061.htm,5
119000,1,2,68,73134340,7,2,3,2,76140,https://www.logic-immo.com/detail-vente-005236E6-C365-F0D8-2211-DC7EB9665279.htm,4
97500,1,2,39,86384246,4,1,2,1,76600,https://www.logic-immo.com/detail-vente-25C3DFD2-78D0-F103-57D6-ADEAECB11D40.htm,4
110000,1,2,24,85704552,3,1,1,0,76130,https://www.logic-immo.com/detail-vente-BFC04B10-E3F0-EFEA-2886-5291E25283B4.htm,4
118000,1,2,57,86196892,6,6,3,2,76100,https://www.logic-immo.com/detail-vente-C4F8A6CB-2E98-3D61-A101-00068EEDC91B.htm,4
128500,1,2,74,86595944,9,2,3,2,76600,https://www.logic-immo.com/detail-vente-5BC8C8A6-0863-50FA-3378-B62F2D0927E2.htm,4
130000,1,2,32,85704551,3,1,1,0,76130,https://www.logic-immo.com/detail-vente-546398C6-5A85-7981-69F0-86446C54BF7B.htm,4
143000,1,2,41,86000885,4,1,2,1,76250,https://www.logic-immo.com/detail-vente-CE8C0C06-D97D-D8EE-3361-8CD1841D79F9.htm,4
143100,1,2,60,85686689,10,3,2,1,27000,https://www.logic-immo.com/detail-vente-CF5108E3-5B98-8544-5E69-DD504F7882AE.htm,4
147600,1,2,70,86642683,7,4,3,2,27200,https://www.logic-immo.com/detail-vente-68985726-162D-2614-394C-E10A42F7DEF5.htm,4
155000,1,2,42,85709355,3,1,2,1,76130,https://www.logic-immo.com/detail-vente-0814EBD0-A89F-793E-11A1-B4F3E97B4F1A.htm,4
161400,1,2,33,86588217,5,2,2,1,76000,https://www.logic-immo.com/detail-vente-B0DB0E63-9CAC-F134-5BA2-BE8EFD134D07.htm,4
165000,1,2,41,85812572,5,1,2,1,76420,https://www.logic-immo.com/detail-vente-A8923A7A-A2B0-10F0-37AC-C36ACDFDB796.htm,4
168000,1,2,83,86187976,7,1,4,2,76600,https://www.logic-immo.com/detail-vente-ED542FF2-EFD0-83F4-AF36-3F6F57FEDE25.htm,4
173000,1,2,40,83938503,5,2,2,1,76230,https://www.logic-immo.com/detail-vente-6C3C20B8-5ECB-99FF-3260-77521795F989.htm,4
176200,1,2,46,83938606,1,2,2,1,76420,https://www.logic-immo.com/detail-vente-4491C9C8-D44F-6B37-6D37-2DF23EF845A1.htm,4
181000,1,2,44,85813675,5,2,2,1,76420,https://www.logic-immo.com/detail-vente-BD65E1EB-9CCB-215F-E1E0-3DDD5C731749.htm,4
182700,1,2,47,83482310,7,2,2,1,76420,https://www.logic-immo.com/detail-vente-092D49ED-F013-67BD-1E44-34CD6BDD4286.htm,4
185000,1,2,46,85537567,5,2,2,1,76130,https://www.logic-immo.com/detail-vente-8C03DF17-B6E2-0AF3-2037-3CF99E88E41E.htm,4
188000,1,2,61,86638857,3,1,3,2,76250,https://www.logic-immo.com/detail-vente-284223F3-65F8-E0BF-3FD2-64B6ACC47416.htm,4
195000,1,2,38,86638851,5,15,2,1,76600,https://www.logic-immo.com/detail-vente-8AB9ECF3-8CD8-12E7-F904-A6226929D575.htm,4
206300,1,2,56,85063676,6,3,2,1,76420,https://www.logic-immo.com/detail-vente-E1B77C1C-2A7C-71D2-4F63-A9486423BF36.htm,4
207800,1,2,56,83938550,1,1,2,1,76420,https://www.logic-immo.com/detail-vente-53BBDB71-BAD1-8EEE-2979-A4E253B573C9.htm,4
207800,1,2,55,83508540,4,1,2,1,76420,https://www.logic-immo.com/detail-vente-97AFE9C6-6EC2-6150-FF77-083696DC9301.htm,4
209000,1,2,65,83938549,1,3,2,0,76000,https://www.logic-immo.com/detail-vente-0D7F3725-289F-8501-5093-3D0A4877EE5E.htm,4
210000,1,2,43,86532144,4,2,1,0,76130,https://www.logic-immo.com/detail-vente-BCA7C913-1E6F-9DC1-4076-1592B40BDED0.htm,4
215000,1,2,55,85483605,4,1,3,2,76130,https://www.logic-immo.com/detail-vente-CC1C3F19-BC01-1261-96F6-4068F7FD17AB.htm,4
230000,1,2,89,85881639,5,1,4,3,76600,https://www.logic-immo.com/detail-vente-670C8780-1687-296E-A754-112433962CB0.htm,4
239000,1,2,83,77681574,8,1,4,3,76290,https://www.logic-immo.com/detail-vente-D96610BD-F3BE-6436-5498-A29D25BEFAA9.htm,4
242200,1,2,60,85379048,3,2,3,2,76130,https://www.logic-immo.com/detail-vente-7DF64041-968C-25E3-3252-D64972039189.htm,4
242500,1,2,55,86588183,6,3,3,2,76000,https://www.logic-immo.com/detail-vente-6B5A3638-FCC4-266C-58F6-9079D721BABC.htm,4
244600,1,2,65,83508536,5,2,3,2,76420,https://www.logic-immo.com/detail-vente-B30E8D17-3175-6285-A98B-6ED19A2957B4.htm,4
254500,1,2,60,86588211,6,4,3,2,76000,https://www.logic-immo.com/detail-vente-4A99C659-048B-AB7E-43EB-27BBF098F9D2.htm,4
260400,1,2,65,85379043,3,1,3,2,76130,https://www.logic-immo.com/detail-vente-F353AC16-02BD-2928-E834-9F1F6363D6A4.htm,4
262000,1,2,96,86613186,8,2,4,2,76240,https://www.logic-immo.com/detail-vente-634016B8-2C98-423A-1198-55B1284E6F88.htm,4
272000,1,2,80,83938670,2,2,4,3,76000,https://www.logic-immo.com/detail-vente-917711BD-3843-F4F1-7D83-07D79FCE1BA9.htm,4
273000,1,2,87,85152029,10,2,5,3,76600,https://www.logic-immo.com/detail-vente-635614C1-E035-19D3-47AF-D849FF9AF783.htm,4
281000,1,2,65,85992567,4,3,2,0,76130,https://www.logic-immo.com/detail-vente-70203B3D-CCC3-01BB-1695-E61F4F0028EF.htm,4
285000,1,2,68,83482252,4,2,2,0,76130,https://www.logic-immo.com/detail-vente-1EBCBEA7-EC1C-A11A-1AF7-825C19292126.htm,4
285000,1,2,90,86588162,7,4,3,0,76000,https://www.logic-immo.com/detail-vente-DC607782-48A6-C487-7DA8-CC0D2878F811.htm,4
295000,1,2,80,84021084,3,2,4,3,76000,https://www.logic-immo.com/detail-vente-67842976-E761-4DA5-F196-E7C750AB7C8B.htm,4
299000,1,2,64,83938568,1,3,2,0,76230,https://www.logic-immo.com/detail-vente-CDED0148-72F3-2639-D1F1-EBBC1A695EEA.htm,4
299000,1,2,84,83938578,2,1,4,3,76000,https://www.logic-immo.com/detail-vente-FA2AC988-BB8D-F5E7-9CF3-F5EEF57FA5F6.htm,4
315500,1,2,83,85379046,2,2,4,3,76130,https://www.logic-immo.com/detail-vente-82121792-FDC2-E0E9-636A-43F2BC856B35.htm,4
324700,1,2,64,86588190,8,1,3,2,76600,https://www.logic-immo.com/detail-vente-CAAD165D-FBFA-A24F-E370-B85B52C24F38.htm,4
335000,1,2,83,84963372,4,2,4,3,76420,https://www.logic-immo.com/detail-vente-5FC60908-B5E8-702D-5112-145A57E7C9FE.htm,4
338500,1,2,79,86588197,8,5,4,3,76000,https://www.logic-immo.com/detail-vente-19E352AE-6673-E845-E24D-45526D21E282.htm,4
339000,1,2,83,86588235,6,4,3,0,76130,https://www.logic-immo.com/detail-vente-F2EFFEDB-094B-2CD7-CEB2-5A3EB0677175.htm,4
343200,1,2,90,83508539,4,3,4,3,76420,https://www.logic-immo.com/detail-vente-18BC163C-4C65-9BE1-61C2-1A06F43FBE63.htm,4
359000,1,2,104,83938687,1,4,3,0,76240,https://www.logic-immo.com/detail-vente-687BCA7E-97FA-3B47-0DD7-3A2AF9538FEF.htm,4
373000,1,2,88,83938500,1,2,4,3,76130,https://www.logic-immo.com/detail-vente-2CD5A437-97A9-B28A-E4B3-7C6B9B1EB9E7.htm,4
375000,1,2,87,83938560,1,3,2,0,76230,https://www.logic-immo.com/detail-vente-D4AE15BE-32C4-DEC6-E59E-39E455997418.htm,4
379900,1,2,89,83515029,5,1,4,3,76230,https://www.logic-immo.com/detail-vente-86C29D6C-70FA-B5D7-9EDD-AD66A5F4734C.htm,4
390000,1,2,86,72840342,3,5,4,3,76000,https://www.logic-immo.com/detail-vente-BFC95018-8647-A6AB-ABC4-862BCBF82A21.htm,4
396500,1,2,99,83938556,3,5,4,3,76000,https://www.logic-immo.com/detail-vente-BA0BCB50-6419-52B1-ECC8-92C4A0EA381C.htm,4
409000,1,2,84,83938626,1,4,3,2,76000,https://www.logic-immo.com/detail-vente-A8F666C8-C962-C514-F5B3-4AE6187F2394.htm,4
409000,1,2,84,83938681,3,4,3,2,76000,https://www.logic-immo.com/detail-vente-25FC4CBA-9509-0CF3-8C15-30427395FCBA.htm,4
419000,1,2,149,86585987,5,1,5,3,76130,https://www.logic-immo.com/detail-vente-948E5F07-70E1-9CA5-ED61-231DDDAE3F06.htm,4
449000,1,2,84,83938665,6,3,2,0,76130,https://www.logic-immo.com/detail-vente-8B44074C-93E5-B5A1-9DE6-095A154D2CEF.htm,4
449500,1,2,118,83518081,4,3,4,3,76240,https://www.logic-immo.com/detail-vente-AFAA9586-C8FF-9EBD-52CF-3E92694DDAC4.htm,4
469000,1,2,120,83789569,4,3,5,3,76240,https://www.logic-immo.com/detail-vente-AC0D0E7E-69F7-C501-850E-B57FF13F6785.htm,4
477000,1,2,104,85992568,5,3,4,2,76130,https://www.logic-immo.com/detail-vente-B1927E7A-0C08-366D-F1DE-14255D5EC599.htm,4
485000,1,2,118,83938611,3,4,3,0,76130,https://www.logic-immo.com/detail-vente-A8EF7A69-AC10-9CF5-2C7C-AC59CEF63666.htm,4
487000,1,2,109,85992570,5,2,4,3,76130,https://www.logic-immo.com/detail-vente-7F54CFD9-4794-59BB-8B42-3999BC6048AA.htm,4
497500,1,2,118,83938615,3,3,5,4,76230,https://www.logic-immo.com/detail-vente-9D3DF4B3-01B4-0238-1312-C98BDA24792C.htm,4
498000,1,2,96,83938695,6,1,3,2,76130,https://www.logic-immo.com/detail-vente-9D2AA781-244A-FEF9-A774-F10537155425.htm,4
635000,1,2,150,83482304,5,1,4,3,76130,https://www.logic-immo.com/detail-vente-04859421-D643-655C-EA56-DA1A328FB1A0.htm,4
645000,1,2,147,83938569,3,4,3,0,76130,https://www.logic-immo.com/detail-vente-B6374ED5-187A-6642-BFA1-299288F0290D.htm,4
678000,1,2,138,83938572,6,1,5,4,76130,https://www.logic-immo.com/detail-vente-972DC391-A639-7D03-8B4D-47ED1C4E74F4.htm,4
750000,1,2,215,85888047,10,2,8,4,76600,https://www.logic-immo.com/detail-vente-43C00202-2325-E6B7-AA42-5B141B39D7E9.htm,4
65000,1,2,19,86681356,5,1,0,1,76600,https://www.logic-immo.com/detail-vente-E3DD9744-E936-656F-F442-9E92B101F001.htm,4
67000,1,2,32,86637682,5,1,1,0,27000,https://www.logic-immo.com/detail-vente-4D746868-1F1E-A34C-8CED-8D74FC9F4366.htm,4
67000,1,2,32,86637684,6,1,0,1,27000,https://www.logic-immo.com/detail-vente-F5F0947E-ADD1-A730-BBEB-710142387ABC.htm,4
67160,1,2,17,83871891,6,1,0,1,76000,https://www.logic-immo.com/detail-vente-3A7378EE-51A3-94FF-5FFB-53539560A1EB.htm,4
70000,1,2,50,82680821,7,2,1,0,76500,https://www.logic-immo.com/detail-vente-107D31B7-8200-1522-C430-BA56E4884C2C.htm,4
72500,1,2,29,86170844,7,1,1,0,76000,https://www.logic-immo.com/detail-vente-0532BC28-28DA-58CB-63B9-9BDF37F77EE3.htm,4
73000,1,2,23,84686453,8,5,1,0,76100,https://www.logic-immo.com/detail-vente-4E8D6380-4DAE-3419-B43C-2510CB30D5E5.htm,4
74283,1,2,24,83871890,7,1,0,1,76000,https://www.logic-immo.com/detail-vente-C6419848-FBFD-06DC-1960-1EC5CDDBADE7.htm,4
82000,1,2,25,82032297,4,1,0,0,27200,https://www.logic-immo.com/detail-vente-C1E97EAD-B2AF-71BE-6943-05FDA1E13CDA.htm,4
83294,1,2,23,86054914,2,3,1,0,76000,https://www.logic-immo.com/detail-vente-A5C206F1-DC53-4516-27B0-7570D92E198B.htm,4
91700,1,2,78,86586087,9,4,3,2,76420,https://www.logic-immo.com/detail-vente-1CBD3E62-B1B2-FD1F-B9D1-AD8D0CB3423F.htm,4
95500,1,2,71,85234357,8,2,3,2,76150,https://www.logic-immo.com/detail-vente-664A3A1A-9EB8-72C7-FEA9-A62A103B45F2.htm,4
96000,1,2,65,86133955,7,1,4,3,76140,https://www.logic-immo.com/detail-vente-25262F6B-A8DC-46E3-DC7E-7B87BB3306CE.htm,4
105000,1,2,41,86469617,5,1,2,1,27120,https://www.logic-immo.com/detail-vente-A5D392EF-C71E-40CB-1169-F856F31A6020.htm,4
107000,1,2,50,85664878,4,1,2,1,76610,https://www.logic-immo.com/detail-vente-D5EB1ACF-586F-7876-AC44-91EC320EA3EE.htm,4
109000,1,2,68,81108026,10,1,4,2,76120,https://www.logic-immo.com/detail-vente-0843FEB6-CEE7-99D1-4148-885D94ADED82.htm,4
110000,1,2,29,85367144,10,2,1,0,76000,https://www.logic-immo.com/detail-vente-3821DB19-559E-1625-70A0-AC6A09FE20AD.htm,4
123480,1,2,65,85490033,5,1,3,2,27000,https://www.logic-immo.com/detail-vente-39C24CD4-F4F0-0663-7C16-8E09404908E6.htm,4
125000,1,2,81,85898147,5,4,4,3,76140,https://www.logic-immo.com/detail-vente-9EF94F1C-2545-BBAC-1082-2BFC3EC029D9.htm,4
129000,1,2,48,86691867,7,2,2,1,76620,https://www.logic-immo.com/detail-vente-BA7B0620-813A-F16D-1841-7DD03DA2A26A.htm,4
129800,1,31,83230862,8,1,-1,0,0,76420,https://www.logic-immo.com/detail-vente-35080C33-8FA2-7592-9795-BE91E8958BCA.htm,4
137000,1,2,55,85959962,7,2,1,0,76230,https://www.logic-immo.com/detail-vente-BCA1B8A1-4A9A-1706-4101-6FFE9F868A6C.htm,4
139229,1,2,18,84963884,3,1,0,0,27160,https://www.logic-immo.com/detail-vente-DFF94BA1-7237-F046-898B-F2B2C7339729.htm,4
139700,1,2,58,86555058,8,1,3,2,76200,https://www.logic-immo.com/detail-vente-F86D356B-BBBC-F2A5-5EE3-6C95E6077431.htm,4
140000,1,36,85800451,4,2,-1,1,0,76600,https://www.logic-immo.com/detail-vente-F2112D66-3A1D-B866-7D42-D0A841FCDB64.htm,4
149000,1,2,76,85255386,10,2,4,2,76100,https://www.logic-immo.com/detail-vente-848E68F1-0956-D001-9EB8-5863EBC95038.htm,4
149000,1,2,62,85122853,10,1,3,2,76200,https://www.logic-immo.com/detail-vente-BB2540AF-5774-FA1D-4912-FEADF5CDCD3E.htm,4
150000,1,2,63,86224705,9,3,2,1,76230,https://www.logic-immo.com/detail-vente-6ED88BBE-412C-04A3-0FF5-03A720E9DE58.htm,4
152000,1,2,80,85655571,9,2,4,2,76200,https://www.logic-immo.com/detail-vente-F1A81028-63F9-1309-3512-6EEEBFAA9440.htm,4
153000,1,2,73,86472001,10,3,3,2,76920,https://www.logic-immo.com/detail-vente-98180646-2C8D-3381-3393-40A38552ED49.htm,4
157200,1,2,68,85686750,8,3,2,0,76100,https://www.logic-immo.com/detail-vente-37E2D9A9-E592-F42E-9A61-7CB1E5D338E9.htm,4
159000,1,2,64,86638751,10,4,3,2,76100,https://www.logic-immo.com/detail-vente-A6B22D0B-BEAF-3163-5899-727ECD104EEC.htm,4
159000,1,2,64,86638751,10,4,3,2,76100,https://www.logic-immo.com/detail-vente-A6B22D0B-BEAF-3163-5899-727ECD104EEC.htm,4
164000,1,2,88,84945347,6,4,5,3,76420,https://www.logic-immo.com/detail-vente-F72E81A8-1681-1B2C-9E5C-1D1A119383E3.htm,4
165000,1,2,78,86530229,7,2,3,2,76100,https://www.logic-immo.com/detail-vente-DC263E62-A8E5-E721-61B7-288FABE98767.htm,4
168000,1,43,83230885,8,2,-1,1,0,76420,https://www.logic-immo.com/detail-vente-A76E4EC7-5B76-7F12-DD4B-E71171438FEF.htm,4
169000,1,2,71,81542633,6,4,2,0,27200,https://www.logic-immo.com/detail-vente-74A20758-7148-AE21-42E6-49E22CC1D1C9.htm,4
177500,1,2,77,86421063,8,3,3,2,76000,https://www.logic-immo.com/detail-vente-9D587C37-DAF8-8571-2C5F-327D974D4539.htm,4
179900,1,58,83083028,8,3,-1,3,0,76620,https://www.logic-immo.com/detail-vente-EDE0343F-EE0E-9724-0498-3B1D87D22592.htm,4
180000,1,2,44,83721825,5,2,1,1,76600,https://www.logic-immo.com/detail-vente-CE637911-2F5A-C7F2-BB9E-0416A8BCD5B3.htm,4
183500,1,2,96,85962685,10,2,5,3,76620,https://www.logic-immo.com/detail-vente-02EA5501-CEE7-9398-1678-18FFD609D028.htm,4
194000,1,2,86,86287341,10,2,4,3,76000,https://www.logic-immo.com/detail-vente-075334DC-A3F8-2BEB-C67D-1FBD0B39CDF4.htm,4
195000,1,58,86183834,4,3,-1,2,0,76250,https://www.logic-immo.com/detail-vente-501BDD1A-E821-0C5C-EE8A-344A9CEAAD2B.htm,4
205000,1,2,92,83744275,6,4,2,0,27200,https://www.logic-immo.com/detail-vente-AA6E99B8-538A-6777-FB5C-3E1957C009A0.htm,4
206300,1,56,83230882,8,3,-1,2,0,76420,https://www.logic-immo.com/detail-vente-188977B4-AF7B-11E6-FFA0-92B51BF28BAC.htm,4
209000,1,2,73,86365773,6,3,2,0,27200,https://www.logic-immo.com/detail-vente-13DB3D27-B220-7714-3594-981731909FD2.htm,4
210600,1,2,89,86291160,5,4,3,0,27200,https://www.logic-immo.com/detail-vente-C646959E-5831-EBC2-AD1C-73FE2E6C8058.htm,4
217000,1,2,61,72074214,8,3,2,0,76000,https://www.logic-immo.com/detail-vente-23804250-6F60-2DF3-DC18-AA076E04FD1F.htm,4
223000,1,64,86076456,4,3,-1,2,0,76600,https://www.logic-immo.com/detail-vente-E7C5DADA-47CB-F4A2-0F42-3274CFF59188.htm,4
223000,1,2,73,84220653,8,3,2,0,76000,https://www.logic-immo.com/detail-vente-F2D3C3B5-1F25-92D8-0B40-DAAD68717D40.htm,4
225000,1,2,71,83857787,9,3,3,2,76150,https://www.logic-immo.com/detail-vente-713F30A2-EA20-59F0-E8D0-A5DF24CB2468.htm,4
231500,1,2,139,76072598,10,1,4,2,76200,https://www.logic-immo.com/detail-vente-9EFC79E6-ED0F-72CF-26A5-764C3CD67B92.htm,4
240892,1,2,88,83516358,8,7,4,3,76600,https://www.logic-immo.com/detail-vente-9273CB2F-AAD6-D166-4691-5E9160CF6A36.htm,4
244000,1,78,86411988,4,4,-1,3,0,76250,https://www.logic-immo.com/detail-vente-13C60D69-DC0A-88CC-F64C-FAC857FB89C1.htm,4
257000,1,2,76,72074228,9,4,3,1,76000,https://www.logic-immo.com/detail-vente-63BD1921-188F-7D20-37B5-76AF38FBD3B2.htm,4
274000,1,2,90,85508244,5,3,5,2,76600,https://www.logic-immo.com/detail-vente-CD0E2799-1C48-D109-B6E9-259B0891DAF9.htm,4
289000,1,2,87,83824051,8,4,3,1,27200,https://www.logic-immo.com/detail-vente-A5E70A0F-629B-1074-602B-AB3EBEC772AA.htm,4
292000,1,2,87,84995462,6,3,2,0,27200,https://www.logic-immo.com/detail-vente-E9904BF1-DC6E-8872-EEEB-EF6260681EE3.htm,4
295000,1,80,86124258,6,4,-1,3,0,76000,https://www.logic-immo.com/detail-vente-E0BA5220-1E9F-C95A-802D-BBA233F39E5A.htm,4
299500,1,2,90,84967875,9,2,3,3,76000,https://www.logic-immo.com/detail-vente-74280FE8-98F7-FC52-86EF-198A9F246D0B.htm,4
329000,1,2,136,80607700,10,5,6,4,76000,https://www.logic-immo.com/detail-vente-73C3AAAC-EBF1-BB09-8158-103D62D44DCC.htm,4
338500,1,79,86126069,6,4,-1,3,0,76000,https://www.logic-immo.com/detail-vente-EA2A4AB1-3114-FE5D-1889-CE820653C1B0.htm,4
343200,1,91,83230868,8,4,-1,3,0,76420,https://www.logic-immo.com/detail-vente-FAD77F3C-AC80-D0DA-A04C-BC6EA80DEE50.htm,4
379900,1,2,89,82648074,7,3,4,3,76230,https://www.logic-immo.com/detail-vente-95D20E25-D292-498F-570D-C63F0616E17C.htm,4
399000,1,2,99,81548381,9,5,5,4,76000,https://www.logic-immo.com/detail-vente-EF8EC30A-CEDA-933C-4F86-CF0AF574DF6C.htm,4
430000,1,2,108,86219911,10,6,4,3,76100,https://www.logic-immo.com/detail-vente-2AD0AEFD-454B-0254-133C-A82489DB8BEF.htm,4
441000,1,2,202,83874476,10,1,7,5,76200,https://www.logic-immo.com/detail-vente-6BEAD1D2-1B6C-6340-B0DA-38D73A7B60A7.htm,4
465000,1,2,119,83482302,3,1,4,3,76130,https://www.logic-immo.com/detail-vente-35A940D2-1F07-C972-3E8D-1C8D929D092C.htm,4
469000,1,2,174,82677153,10,2,5,3,76100,https://www.logic-immo.com/detail-vente-8376DBB3-85F9-A0FE-2A3D-4F91957D8F3D.htm,4
599000,1,2,94,86584603,2,1,4,2,76600,https://www.logic-immo.com/detail-vente-EED602C7-EDE5-8B6E-419F-9DFCFBFC2960.htm,4
649000,1,136,86270203,10,5,-1,4,0,76130,https://www.logic-immo.com/detail-vente-8A967E5B-9695-7E49-FFBF-CC59E97A8329.htm,4
649000,1,139,86270204,10,4,-1,3,0,76130,https://www.logic-immo.com/detail-vente-2A82A474-AFCE-E1DF-B4A5-2DA5C2B42AA0.htm,4
719000,1,2,166,72595811,9,6,5,4,76000,https://www.logic-immo.com/detail-vente-C2A6A503-C782-F51F-D9CE-3B12C0F1B6B4.htm,4
71000,1,2,65,85959493,7,2,3,2,76480,https://www.logic-immo.com/detail-vente-1DE8DE67-1650-7E3A-49A2-A31FC2388CA5.htm,4
75000,1,2,19,86210171,1,1,0,0,76600,https://www.logic-immo.com/detail-vente-5C370629-8E3C-2420-E113-EF1F58F85DDD.htm,4
81000,1,2,69,86275921,10,4,3,2,27330,https://www.logic-immo.com/detail-vente-F0DC1D40-EEBB-E062-D5AC-0303E1672116.htm,4
85000,1,2,79,85959492,7,3,4,3,76480,https://www.logic-immo.com/detail-vente-69017998-FA10-08E9-038C-54CE4749C132.htm,4
85000,1,2,0,82138886,6,3,2,0,76600,https://www.logic-immo.com/detail-vente-A21E2AC0-D937-DBFB-004A-476B47785EE7.htm,4
